lat,lon,addr:street,addr:housenumber,addr:postcode,addr:city
5815612.856555425,682472.2450546243,,,,
5815506.659822595,682642.7432090465,,,,
5815501.132767541,682466.2183817325,Chemin du Pré-Cartelier,15,,Genève
5815975.105766217,682925.3028655492,,,,
5814915.098883125,682360.3541866145,,,,
5815530.425495647,682528.3600861037,Chemin du Pré-Cartelier,14,,Genève
5816513.784439765,683037.4864284297,,,,
5816472.147584317,682538.6394990204,,,,
5815499.475499286,682591.1660753689,Chemin du Pré-Cartelier,10,,Genève
5816673.127798275,682098.4166136549,,,,
5815461.108226055,682517.6131917855,Chemin du Pré-Cartelier,11,,Genève
5815826.72846458,681268.6701083819,Avenue de Riant-Parc,33,,Genève
5816213.934852103,681344.5436325351,,,,
5816236.149647327,681305.5419234128,,,,
5815772.153543072,681221.3364842066,Avenue de Riant-Parc,29,,Genève
5815904.64641454,681173.0625954075,,,,
5814026.605616041,684630.7664333398,,,,
5813911.910452855,684467.9966419428,,,,Genève
5813530.614121095,684004.8520309278,,,,
5813489.5214991355,684067.468273629,,,,
5813687.734282032,684154.8153782308,,,,
5813623.203649787,684356.223211073,,,,
5813647.113575593,684318.1423033959,,,,
5813934.781991924,684409.5611066612,,,,
5814063.574813137,684572.3670753741,,,,
5813789.699623313,684241.990735114,,,,
5814115.579129221,684676.3657070742,,,,
5813983.117801861,684734.282937919,,,,
5813770.065964986,684154.5041379738,,,,
5813935.135314157,684103.4949230658,,,,
5813874.387908241,684107.2907453374,,,,
5814026.908299319,684151.7300345473,,,,
5813804.601308845,683933.5045606866,,,,
5813974.953200823,684236.7535135869,Place des Alpes,,1211,Genève
5813884.778220768,684166.5320776924,,,,
5813817.736532789,684001.066578999,,,,
5813931.94576908,684152.168580593,,,,
5813892.10462732,684000.8943017704,,,,
5815020.242309874,684578.6493992596,,,,
5814350.940175279,684303.1454202752,,,,
5814348.990698561,684454.007952794,,,,
5814307.481432354,684390.0351475661,,,,
5814193.0295367325,684610.2305194226,,,,
5814356.28660985,684786.1432675238,,,,
5814408.067537343,684420.5626306166,,,,
5814230.672683979,684785.8852257832,,,,
5814616.359554788,684519.4116709245,,,,
5814252.043681575,684740.6667555587,,,,
5814174.9878650205,684766.8204873245,,,,
5814576.368272032,684501.4703085973,,,,
5814486.9006369505,684295.7583358381,,,,
5814188.93976914,684229.2363401396,,,,
5814229.969551774,684468.774758817,,,,
5814262.892113648,684661.8440108558,,,,
5814818.635536855,684643.2398476222,Rue Rothschild,22,1202,Genève
5814371.538524551,684485.862079222,,,,
5814185.609219135,684292.3894244821,,,,
5814087.27494729,684537.5841963696,,,,
5815148.623731201,684554.8437336604,,,,
5814124.812500228,684559.0956839571,,,,
5814152.446983884,684211.559888842,,,,
5814305.491471413,684879.8555949242,,,,
5813987.689261723,684343.401921051,,,,
5814733.601282061,684764.5750947753,,,,
5814411.193590258,684622.5748188442,,,,
5813779.920771532,684054.0005371269,,,,
5815292.289734247,684445.7320168632,,,,
5814505.236321579,684240.7929167849,,,,
5814480.39223451,684379.9949820512,,,,
5814853.027472367,684731.4702780164,,,,Genève
5814437.609484873,684359.4415994323,,,,
5814111.132337814,684282.5350772049,,,,
5815169.87777189,684497.4276109007,,,,
5814652.537517017,684581.9991001665,,,,
5814447.742730505,684381.0540480074,,,,
5814854.418839768,684641.0290466514,Rue des Buis,14,1202,Genève
5814450.935213058,684441.1436634971,,,,
5814959.888764311,684706.4274616716,,,,
5814395.393236712,684270.3868693383,,,,
5814068.344302215,684395.4630692023,,,,
5814403.657833648,684732.6503170192,,,,
5815391.892956456,684487.0486327623,Parc du Château-Banquet,26,1202,Genève
5814039.309279961,684157.118397413,,,,
5814519.712970595,684329.390016416,,,,
5814912.437554289,684465.0043940162,,,,
5814140.275465628,684349.1832800915,,,,
5814305.599505954,684673.2984872956,,,,
5814691.13267347,684666.2965988399,,,,
5814968.012484223,684611.0193350423,,,,
5814469.212092437,684639.2840049815,,,,
5813974.413581924,683787.0638981553,,,,Genève
5813862.552024635,683868.5602479458,,,,
5813962.452788582,683685.9952876586,Boulevard James-Fazy,23,1201,Genève
5813931.070050534,683842.0931401148,,,,
5813946.279822945,683987.3820209936,,,,
5813812.430894251,683908.1316736006,,,,
5813861.833471514,683723.0229233303,,,,
5814106.788240726,683974.3865267482,,,,
5815321.720841334,684284.4596089034,,,,
5814927.663402464,684423.7894982736,,,,
5815809.619273184,684852.3553565973,rue de Lausanne,128,1202,
5814098.519495047,683863.5031970912,,,,
5814438.37174973,684100.3303230853,,,,
5814707.473359762,684094.8718520559,,,,
5814854.643484427,684136.3169060183,Rue du Prieuré,32,1202,Genève
5814102.993552469,684065.2420620878,,,,
5814086.939489307,683878.3214263306,,,,
5814535.855982647,684120.7544429586,,,,
5814390.1580868205,684212.9934463473,,,,
5815623.7662622165,684361.0911843339,,,,
5815684.9490825515,684492.7774254851,,,,
5815277.900077833,684373.5599741531,,,,
5815395.434235682,684199.6041254642,,,,
5814813.691688815,684185.2071800835,Rue de Lausanne,53,1202,Genève
5815077.351536925,684318.141337348,,,,
5815198.560549967,684175.6050479657,,,,
5815513.459181974,684359.1529912326,,,,
5814798.908935531,684101.0793250728,,,,
5814499.859761641,684206.8667154919,,,,
5815165.130170865,684296.9685932646,,,,
5814981.310406862,684145.4575459403,,,,
5815804.72251716,684639.9731082451,,,,
5815289.453328618,684315.1082488988,,,,
5813939.363058236,683637.0857741146,Boulevard James-Fazy,15,,
5815094.593747746,684298.2646148037,,,,
5814742.231733101,684310.2958555769,,,,
5814300.366051878,683961.3680494389,,,,
5814659.462429681,684468.49573345,,,,
5815319.490043031,684750.2401367793,Rue de Lausanne,112,1202,Genève
5814398.086416447,683973.1275528435,Rue de Lausanne,21a,,Genève
5815711.984579566,684383.9171593708,,,,
5814190.858886692,683987.2032062607,,,,
5815778.116439383,684630.6139423514,,,,
5815553.972208252,684478.6394893785,,,,
5814868.304789621,684432.8508239599,,,,
5815609.083578737,684558.9008949855,,,,
5815232.0776198665,684362.0080917203,,,,
5814839.573068352,684363.4203369843,Rue Jean-Charles-Amat,22,1202,Genève
5815207.153269298,684189.4430811335,,,,
5815409.745227259,684811.1997274933,,,,
5815692.993869061,684920.7287891533,Rue de Lausanne,126,1202,Genève
5814639.008148329,684399.516247467,,,,
5814406.917079279,684064.5681869551,,,,
5815630.57791717,684702.112102112,Rue de Lausanne,120B,1202,Genève
5815643.166491039,684579.9118823658,,,,
5815096.725249697,684395.9842726439,,,,
5814295.254470268,684207.8039594595,,,,
5815408.457070289,684345.0023373172,,,,
5814129.778310338,684028.1319549484,,,,
5815703.722556424,684617.7462696795,,,,
5814078.596344047,684092.951291496,,,,
5814110.038391529,683279.8336218297,Rue de l'Industrie,5,,Genève
5814140.533374554,683452.428466037,Rue des Grottes,18,1201,
5814855.497418011,683518.789985939,,,,
5814379.931068897,683704.1486375955,,,,
5814101.423661226,683491.9427991337,Rue des Grottes,12,,Genève
5814197.680831355,683514.6338121956,Rue de la Faucille,10,,Genève
5813951.891413661,683492.6756419287,,,,
5814045.761549688,683425.6619649736,Rue du Cercle,12,,Genève
5814166.431864865,683321.8743099516,Rue de l'Industrie,14,1201,Genève
5814317.477220895,683689.7085129782,,,,
5814262.637318568,683703.858468104,,,,
5814061.946990017,683452.5512843811,Place des Grottes,5,,Genève
5814736.964942572,683485.2717622856,Rue Elisabeth-Baulacre,10,,Genève
5814086.680126123,683368.5126284292,,,,
5814148.955835135,683639.5595208018,,,,
5814059.739843059,683326.9779122794,,,,
5814111.270525409,683250.3370931741,Rue de la Servette,16,,Genève
5814661.326063985,683609.2210723725,Rue de Montbrillant,23,,
5814219.376278101,683650.1244220936,,,,
5814091.933523401,683533.7503692486,Rue des Amis,9,,Genève
5814418.6905457275,683688.405375536,,,,
5814301.512657935,683511.7833900094,,,,
5814591.288504957,683609.556854982,,,,
5814005.814456243,683512.8960062425,,,,
5814611.198455101,683588.1987106543,,,,
5813993.673516532,683462.4236188767,Rue du Cercle,10,1201,Genève
5814154.580300233,683525.8905772661,Rue Cité-de-la-Corderie,10,,Genève
5814246.65847955,683555.5700873795,Rue Fendt,11,,Genève
5814622.987577049,683601.0652272586,Rue de Montbrillant,23,,Genève
5814313.416247085,683452.8242511901,,,,
5814543.13436501,683433.0118408562,,,,
5814308.905126475,683746.4418957587,,,,
5814806.442838127,683504.7095178363,Rue Elisabeth-Baulacre,14,,Genève
5814207.719781414,683312.4420775268,Rue Julia-Chamorel,3,,
5814420.335324448,683395.447208097,Rue Elisabeth-Baulacre,4,1202,Genève
5814202.162308968,683280.1412393501,Rue Julia-Chamorel,5,,
5813894.2816233635,683448.4256128536,Rue de la Servette,3,,
5813813.424978423,683388.2376077878,,,,
5813810.634643668,683525.9781638201,,,,
5813870.25116538,683361.0365618684,,,,
5813904.460496452,683318.0402748691,Rue de Lyon,7,,Genève
5813869.270768101,683214.3402327189,,,,
5813932.726521979,683391.0769066388,,,,
5813841.32536121,683329.402676353,,,,
5813954.566553824,683179.3315177009,,,,
5815126.272188326,683488.4725711815,,,,
5814476.324105283,683309.9072159253,,,1202,
5814158.2475346215,683050.0057001035,,,,
5814062.511985528,683210.3329526644,,,,
5815408.581499845,683690.1842842929,,,,
5814251.070868153,683329.3404937865,,,,
5814075.244407993,683128.2511056943,Rue Louis-Favre,4,,Genève
5814197.344388209,682955.3579826426,,,,
5814257.541275431,683155.1010107334,,,,
5815226.252509959,683735.9160505772,,,,
5813999.714725892,683173.4022682736,,,,
5814296.43074599,683267.6384152274,,,,
5814349.759161917,683307.9912085381,,,,
5815196.021274968,683559.9995135486,,,,
5814361.324379889,683344.6005056949,,,,
5814214.164942172,682959.3273629156,,,,
5814316.522051452,683228.2887037926,,,,
5814120.325286663,683035.0339351774,,,,
5815373.022693392,683847.6658406174,,,,
5814604.751734437,683257.827620564,,,,
5815204.738740407,683468.8023861817,,,,
5814097.651063064,683145.324790145,,,,
5815227.518641989,683485.1722355197,,,,
5815429.811648371,683853.1155349254,,,,
5815305.367433818,683779.7448443451,,,,
5815174.802508778,683485.9964765309,Rue du Vidollet,2b,,Genève
5815206.857679914,683499.7125768291,,,,
5812304.991666602,681551.3583848635,,,,
5812293.564597631,681566.4182667981,,,,
5812203.681520257,681635.3208173678,,,,
5812291.332446047,681534.9777021203,,,,
5812213.219713817,681291.0322045339,,,,
5812375.776889096,681502.4644552574,Chemin de la Bâtie,30,,Petit-Lancy
5812402.161104086,681542.246078271,,,,
5811929.232952478,681738.411424759,Chemin de la Bâtie,2,,Petit-Lancy
5811719.664548309,682097.1349602574,,,,
5811866.28104867,682134.7086540444,Route des Jeunes,2,,Les Acacias
5811621.385264384,682077.7663634297,Rampe Quidort,2,,Les Acacias
5812326.684201044,681551.9766259624,,,,
5811790.454929241,682768.3634176728,,,,
5814069.757036022,681791.8472790212,,,,
5812018.989210182,680834.2201950483,,,,
5812379.0993177155,681097.4364176005,,,,
5812460.533639192,680386.9317012583,,,,
5812401.435184137,680651.7136387865,,,,
5812466.415938808,680707.9669154369,,,,
5812379.936173711,680330.6699020315,,,,
5812984.92236858,681136.44610533,Chemin William-Lescaze,20,,Genève
5812434.633900195,680370.3790549261,Route du Pont-Butin,3,,Petit-Lancy
5812470.451742404,680335.7536831183,Route du Pont-Butin,5,,Petit-Lancy
5812414.671819425,680334.4326782804,Route du Pont-Butin,1,,Petit-Lancy
5812516.638163462,680695.7851781923,,,,
5812415.419485396,680776.8111037255,,,,
5812845.68119158,684938.6362754698,,,,
5812913.502284467,684947.0197034084,,,,
5812909.411634669,684960.6579543318,,,,
5812903.018587559,684981.9219520114,,,,
5812894.833784799,685009.1654018778,,,,
5812803.271848332,684943.1451416514,,,,
5812836.545698897,684993.8626789887,,,,
5812859.481200105,685000.5122710725,,,,
5812849.279188727,684980.9966625058,,,,
5812798.65631025,684920.7446636225,,,,
5812797.057377869,684981.8247101359,,,,
5812787.540014037,684958.6056879837,,,,
5812813.991278868,684987.7190469916,,,,
5812819.013969109,684967.8469652694,,,,
5812794.391836353,684885.3247776162,Cours de Rive,1,1204,Genève
5812852.5108255325,684902.9281697363,,,,
5812773.65929845,684934.9891280035,,,,
5812781.928115224,684908.9785382014,,,,
5811625.22700342,682398.762396352,,,,
5811717.547743283,682287.3619108106,,,,
5811072.783833852,682942.8561664261,,,,
5811143.282120873,683311.1548601743,,,,
5811504.994809883,682488.7761607657,,,,
5811076.585551919,683148.4669082431,,,,
5811438.413170203,682360.5637168244,,,,
5811757.703780802,682246.7113199249,,,,
5811284.983741241,683252.6295278574,Route des Acacias,,1211,Genève
5811208.502749064,683274.9505618126,,,,
5811342.980179599,682513.243856523,,,,
5811424.60420274,682471.6302600886,,,,
5811221.632051828,683157.4373636093,,,,
5811367.355396183,683286.602602063,,,,
5811455.182741317,682641.9804485777,,,,
5811532.653652815,682454.9307882166,,,,
5811339.22298168,682686.9728605606,,,,
5811377.199777069,682419.1117678331,,,,
5811136.558450636,683055.1873631155,,,,
5811533.494186573,682281.7349699767,,,,
5811323.678324023,683224.0617624148,,,,
5811519.532615389,682471.7164739585,,,,
5811064.14728405,683088.3410760962,,,,
5811439.845272163,682413.4100848349,,,,
5810989.2861626325,682984.1469135314,,,,
5813088.808955625,681049.8365742275,Chemin du Nant-Cayla,10,,Genève
5813155.961754189,680851.6427481006,Avenue d'Aïre,87,,Genève
5813228.690426258,680952.3284665283,Avenue d'Aïre,79,,Genève
5813260.763263798,680952.2787403447,,,,
5813297.402221983,680711.148486796,Avenue d'Aïre,91,,Genève
5813239.924160836,680607.6228654154,Avenue d'Aïre,93bis,,Genève
5813213.409795591,680988.132268972,,,,
5813186.818043763,680962.3461044672,Avenue d'Aïre,81,,Genève
5813223.237110736,681042.4922280519,Chemin du Nant-Cayla,4,,Genève
5813111.0196608445,680665.8195625326,Avenue d'Aïre,93g,,Genève
5813102.95329595,680572.1756574267,Avenue d'Aïre,95f,,Genève
5813228.636654869,681138.4539889725,Avenue des Eidguenots,23a,,Genève
5813232.631515088,681090.3021097461,Chemin du Nant-Cayla,3,,Genève
5812696.480925262,684856.1947695824,,,,
5812682.894329703,684927.5916465427,,,,
5812658.002318271,684941.2853676607,,,,
5812708.599251847,684907.6839336151,,,,
5812719.00939262,684870.6785378434,Cours de Rive,2,1204,Genève
5812858.478469936,684807.4964262419,,,,
5812827.69939659,684818.6883338379,,,,
5812814.045183834,684784.4197207451,,,,
5812837.6408317955,684795.0241704397,,,,
5812841.019313539,684811.8761199343,,,,
5812959.853274871,684797.0464670637,Rue du Rhône,96-98,1204,Genève
5812804.7611833615,684801.5039745141,,,,
5812798.528038103,684823.066480809,,,,
5812824.127264273,684835.5084543207,,,,
5812850.400155014,684835.9999252132,,,,
5812830.501636363,684747.7663930197,,,,
5812841.5648640925,684725.096547456,,,,
5812867.452651527,684734.8363639653,,,,
5812887.810727842,684745.5775702903,,,,
5812905.809374664,684754.9903159371,,,,
5812888.285537784,684779.2321246755,,,,
5812912.967425437,684791.0452443743,,,,
5812925.432568441,684768.5989620847,Rue du Prince,3,1204,
5812870.220993098,684769.9143376645,,,,
5812852.553891389,684760.6087705123,,,,
5812888.8663366595,684850.7424645743,,,,
5813533.722356242,681394.4267527612,Chemin William-Lescaze,2,,Genève
5812835.605940157,681225.8071331491,,,,
5813154.086695203,680513.7024906632,Chemin Michée-Chauderon,24,,Genève
5813144.942621168,680418.1347077979,Chemin Michée-Chauderon,16,,Genève
5813213.746288029,680463.0327613476,Avenue d'Aïre,101,,Genève
5813208.957501602,680414.7786760386,Avenue d'Aïre,105,,Genève
5813448.641515452,681455.4043476188,,,,
5813149.147915002,680465.3760884163,Chemin Michée-Chauderon,20,,Genève
5813135.380705994,680319.1727348292,Chemin Michée-Chauderon,8,,Genève
5813140.816080665,680370.6598836551,Chemin Michée-Chauderon,12,,Genève
5813201.236554819,680329.392691208,Avenue d'Aïre,111,,Genève
5813308.224054713,681501.1200079648,Rue du Contrat-Social,9,,Genève
5813179.992536668,680275.794108739,,,,
5813205.518183301,680378.2958184963,Avenue d'Aïre,107,,Genève
5813221.629490524,680512.0489498256,Avenue d'Aïre,97,,Genève
5813523.921613919,680396.1874474466,Avenue Henri-Bordier,19,,Genève
5813478.325397497,680413.093604238,Avenue Henri-Bordier,22,,Genève
5813306.208860818,680377.8084875067,Chemin Désiré,1,,Genève
5813645.576813038,680596.0370091548,Chemin de l'Essor,29,,Genève
5813558.102335729,680556.5808343008,Chemin de l'Essor,19,,Genève
5813473.024084235,680374.97387292,Avenue Henri-Bordier,15,,Genève
5813308.581075819,680516.7994929223,Avenue d'Aïre,122,,Genève
5813437.449276967,680502.3840830027,Chemin de l'Essor,7,,Genève
5813373.891914818,680361.6148377912,Avenue de la Concorde,15,,Genève
5813583.577486075,680614.7965686545,,,,
5813663.346476912,680459.6658563509,Avenue Henri-Bordier,43,,Genève
5813683.745249073,680506.7555319426,Avenue Henri-Bordier,48,,Genève
5813590.422562612,680570.9957688308,Chemin de l'Essor,23,,Genève
5813539.084333988,680361.0689740414,,,,
5813285.433355113,680354.4416870003,Avenue Henri-Bordier,2a,,Genève
5813291.728853389,680293.3380216891,Avenue Henri-Bordier,1,,Genève
5813366.405595303,680586.9117532917,Chemin des Sports,11,,Genève
5813344.941922274,680382.6855980238,Chemin Désiré,7,,Genève
5813404.467210283,680380.4455561937,Avenue Henri-Bordier,10,,Genève
5813601.561874119,680472.1900252259,Avenue Henri-Bordier,38,,Genève
5813308.06928022,680485.6858397715,Avenue d'Aïre,124,,Genève
5813622.845734833,680425.5730312045,Avenue Henri-Bordier,35,,Genève
5813345.012424576,680417.9346341646,Chemin Désiré,8,,Genève
5813296.991296222,680412.1355894959,Chemin Désiré,2,,Genève
5813531.138239148,680627.6951541521,Promenade Jean-Treina,4,,Genève
5813309.296555102,680335.9753723505,Avenue Henri-Bordier,2,,Genève
5813287.598823482,680246.980017072,Avenue Henri-Bordier,1a,,Genève
5813638.409746304,680488.8538059567,Avenue Henri-Bordier,42,,Genève
5813424.204084062,680542.9096530087,Promenade Jean-Treina,13,,Genève
5813370.316294608,680503.4222757218,Chemin de l'Essor,2,,Genève
5813547.731901204,680406.0614301856,Avenue Henri-Bordier,21,,Genève
